0,1
“ 别 担心 ， 我会 帮助 你 的 ！ ” 小熊 说 。 他 把 小老鼠 放进 衣服 口袋 里 又 继续 往前 跑 去 。,"&quot; don &apos;t worry , I &apos;ll help you ! &quot; said the bear . he put the mouse into his pocket and continued to run ."
别 担心 ， 我会 找到 像 你 一样 的 人 。 我 希望 你 过 很 好 … …,"never mind , I &apos;ll find someone like you . I wish nothing but the best for you , too ."
别 担心 ， 我 今天下午 就 去 找 人 来看 一下 ， 同时 ， 我 让 他们 把 您 要 的 文件 重新 发到 其他 传真机 上 。,"don &apos;t worry , I &apos;ll have someone look at it this afternoon , and in the meantime , I &apos;ll have your documents re @-@ faxed to other fax machine ."
别 担心 ， 我们 帮 你 对 不同 的 设计 领域 进行 了 调查 ， 找出 哪里 的 工作 幸福 指数 最高 。,"to help you designers out there , we &apos;ve researched different design sectors to see which one has the most fulfilling , unicorn @-@ friendly jobs ."
别 担心 ， 我们 知道 ， 即使 是 一个 高尔夫球 俱乐部 也 可能 拥有 这样 的 名字 ， 所以 不要 太 在意 ， 这 仅仅 是 一个 名字 而已 。,"don &apos;t worry , we were told , even a golf club has one of those -- it &apos;s just a name ."
别 担心 ， 一点点 的 磨损 是 免不了 的 。,t worry about it . a little wear and tear is to be expected .
别 担心 伊朗 ， 伊朗 会 给 任何 来犯 者 好好 上 一课 。 你 会 看到 伊朗 和 中国 将 领导 世界 。,do not worry about Iran . Iran will teach lesson to any aggressor . you will see China and Iran will lead the world .
别 担心 ， 由 我 来 承担 她 的 怒火 ， 孩子 。 不过 这些 人有 很 重要 的 事要 告诉 我 女儿 。,"BC : don &apos;t worry , I &apos;ll take the heat for you , son . but what these folks have to say is important for my daughter to hear ."
别 担心 。 在 几天 内会 有 太 多 的 去 做 … 然后 你 就 会 想要 回 这些 懒惰 的 日子 。,don &apos;t worry . in a couple of days there &apos;ll be too much to do . then you &apos;ll want to be back in these lazy days .
别 担心 ， 这 不会 是 世界末日 ， 至少 需要 相当 长 一段时间 ， 但 世界 却会 变得 不同 。,"it will not be the end of the world , at least not far quite a while yet , but the world will slowly become a different place ."
别 担心 。 这 是 对 人 的 耐力 和 智力 的 检验 ， 对 多数 人 而言 ， 尝试 一次 就 已经 够 勇敢 的 了 。,"don &apos;t worry . it is a test of physical endurance , intelligence . for most people , just giving it a try is considered brave enough ."
别 担心 ， 只要 你 礼貌 的 寻求 签名 或是 照片 的话 ， 其实 是 没有 问题 的 ， 但是 不要 “ gawkatthem ” （ 盯 着 他们 看 ） 就行 。,"don &apos;t worry , it &apos;s okay to ask politely for autographs or photos , but don &apos;t &quot; gawk at them &quot; ( stare at them ) ."
别 担心 装傻 的 样子 很 拙劣 ， 即使 每个 人 都 看出 你 在 装傻 ， 可 他们 依旧 拿 你 没 办法 。,"don &apos;t worry possum looks very poor , even though everyone see you are silly , but they are still not get your way ."
“ 别挡 道 。 ” 他 说 ， 朝 哈利 胸口 就是 一拳 。,"&quot; out of the way , you , &quot; he said , punching Harry in the ribs ."
“ 别 捣乱 ” 的 说法 对 孩子 们 并 不 适用 ， 因为 他们 时刻 准备 着 捣乱 ， 想方设法 达到 自己 的 目的 。,the &quot; Do Not Rock The Boat &quot; phrase doesn &apos;t apply to children as they are always ready to rock the boat and try to get things done .
别的 ， 本文 还 将 分析 “ 恻隐 ” 和 “ 骑士 精神 ” 的 实质 和 浪漫 色彩 在 小说 中 的 表现 。,"at last it analyzes the essence of &quot; pity &quot; and &quot; chivalry &quot; , and the romantic flavour shown in the story ."
别的 不多 说 ， 铃木 一郎 通过 拍摄 时尚杂志 照片 和 在 公众 场合 亮相 为 自己 打造 品牌 。,"despite not saying much , Ichiro branded himself through glossy magazine shoots and public appearances ."
别的 不说 ， 个性 外向 的 郎朗 似乎 还 没 被 自己 的 名声 冲昏 头 。,"if nothing else , the extroverted Lang Lang seems not to have been overtaken by glamour ."
别的 不 说 了 ， 最后 所有 同事 都 在 MUJI 购了 2 件 以上 的 产品 。,one thing than others to be mentioned is at last all my colleagues have bought at least 2 products in MUJI shop .
别的 “ 登陆 者 ” 要不是 力不从心 就是 疲于 应付 。,other potential contenders have gone out of business or are struggling to stay afloat .
别的 地方 实在 是 太 别扭 ， 太 闷气 了 ， 可是 木筏 上 的 情况 却 不是 那样 。,other places are uncomfortable and too stuffy while the situation on the raft is quite different .
别的 地方 也 有 很多 抗议者 ， 他们 正在 从 大本营 被 清场 后 经历 的 动荡 和 困惑 中 恢复 。,"many protesters were elsewhere , too , recovering after the drama and confusion that followed their eviction from the park ."
别的 公司 很难 与 他们 竞争 是 无可争辩 的 事实 。,it was an indisputable fact that the other builders found it very difficult to compete with them .
别的 俱乐部 怎么样 呢 ？ 你 最近 在 推特上 质疑 曼城 的 赞助 协议 …,what about other clubs ? you recently raised doubts about Manchester City &apos;s sponsorship deal on your twitter site .
别的 邻居们 有 的 执教 足球队 ， 探视病人 ， 有 的 驱车 访问 那些 羁 居于 家 的 人 ， 辅导 那些 辍学 学生 ， 教 成年人 读书 。,"other neighbors coach soccer teams , visit the sick , give rides to the housebound , tutor dropouts , teach adults to read ."
别的 男孩 都 叫 汤米 娘娘腔 的 男孩 因为 没有 母亲 在 旁 他 就 不肯 出来 玩 。,the other boys called Tommy a mama &apos;s boy because he wouldn &apos;t come out to play unless his mother stayed near him .
别的 男人 可能 已经 被 她 所 吸引 ， 忽然 之间 有 了 保护 她 的 冲动 ， 而 爱德华兹 却 开始 感觉 到 占有 的 欲望 。,"where other men might have felt attracted to her , and suddenly protective toward her , Edwards began to feel possessive ."
别的 鸟儿 或 走兽 谁 都 没 吭声 儿 ， 不 过渡 渡鸟 还 等 着 提 问题 呢 ， 因此 爱丽丝 问 ： “ 什么 是 考克斯 赛跑 ？ ”,"none of the other birds or animals said anything , but the Dodo was waiting for a question , so Alice asked , &quot; What is a Caucus race ? &quot;"
别的 鸟儿 们 看见 它 并 不曾 被 我 伤害 ， 也 飞下来 啄 着 谷粒 ， 所以 在 一个 短短的 时间 内 ， 在 我 的 四周 ， 完全 是 一大群 乌鸦 。,"the other birds , seeing he was not harmed by me , came to eat the corn too , so in a short time there was a great flock of them about me ."
别的 ， 欠债 运营 风险 也 是 企业 停止 资金 运作 地 一个 主要 障碍 。,"moreover , on borrowings risk is also the enterprise carries on the fund operation an important hindrance ."
别的 祛痘 产品 我 不 知道 ， 不过 我 觉得 茚 象泉 的 祛痘 产品 挺 好 的 啊 ， 你 不 知道 吗 ？,"other acne products , I do not know , but I feel like a spring of acne products indene fine ah , do not you know ?"
别的 人 还 罢了 ， 如 月 郡主 却是 等不及 人 回话 ， “ 呼 ” 一声 就 闯进 房里 的 。,"another person still just , such as month princess but is to can &apos;t wait for person &apos;s message of reply , &quot; shout &quot; 1 to intrude into building ."
别的 ， 人们 关于 文体 的 承受 水平 也 是 因 言语 的 差别 而异 。,"moreover , the standards of stylistic acceptability for various types of discourse differ radically from language to language ."
别的 人 遗弃 了 它 ， 虐待 它 ， 而 现在 它 有 了 朋友 ， 它 对 我 的 感谢 是 不言而喻 的 。,"other humans had deserted him and mistreated him , but now he had a friend and his appreciation was more than obvious ."
别的 神祗 气恼 万分 ， 但 不敢 拯救 赫拉 ， 尽管 她 哭喊 得 十分 凄惨 。,"the otheR deities were vexed beyond words , but dared attempt no rescue for all heR piteous cries ."
别的 事 都 能 束之高阁 也 ， 然后 自我解嘲 地 微笑 ， 睡去 吧 。,"anything else can be shelved also , and then a smile of self @-@ mockery , sleep bar ."
别的 网站 允许 用户 交换 货物 和 服务 ， 或者 是 物物 交换 。 在 这种 古老 的 交易 形式 过程 中 ， 没有 金钱 转手 。,"other Web sites let users exchange goods and services , or barter . in this ancient form of trade , no money changes hands ."
别的 许多 人 处在 他 的 境地 一定 会 成为 父母 的 累赘 。,many another fellow in his place would have been a constant drag on his parents .
别的 研究 人员 系统地 对 酵母菌 的 6 ， 600 种 基因 进行 了 诱变 ， 并 观察 这些 变异 酵母菌 在 不同 条件 下 的 进展 状况 。,"other researchers have systematically mutated each of the 6,600 genes in yeast and observed how the mutant yeast fare under different conditions ."
别的 一个 人 也许 也 病 了 ， 病 得 危在旦夕 ， 其 苦难 可能 躲 在 他 的 膏肓 里 ， 好像 矿层 中 的 金子 ， 对 他 毫无用处 ；,"another man may be sickle too , and sick to death , and this affliction may lie in his bowels , as gold in a Mine , and be of no use to him ;"
别的 一些 人 也 传 了 这个 ， 只要 没关系 的话 就 会 让 你 知道 的 。 还有 ， 大赞 这片 。,"some other people uploaded this if it ? is okay with you just letting you know . also , awesome . -w ."
别的 一种 广 吃香 的 常青 植物 是 寄生 树 ， 树上 生有 白 的 颜色 的 小 浆果 ， 树叶 摸上去 象 动物 熟皮 。,another popular evergreen plant is mistletoe . it has small white berries and leaves that feel like leather .
别的 渔夫 捕鱼 比 他 多 ， 收益 比 他 高 ， 最终 鱼 还是 要 被捕 光 。,"the other fisherman get more fish than he does , make more in profits , and will ultimately deplete the fish population anyway ."
别的 指向 型 包括 “ 超心型 ” （ 超 指向 ） ， 假如 你 想 缩紧 声场 可能 会 用得着 。,"other patterns include &quot; super cardioid &quot; ( very directional ) , which may be useful if you want to tighten up the sonic picture ."
“ 别 蹬 了 ！ ” 西鲁非 低头 用 爪子 挠 了 挠 眼睛 ， 脑袋 上 的 薇薇安 随着 他 的 动作 不断 尖叫 。,"&quot; do not Deng ! &quot; West Lu not lower the head use claw son Nao Nao eyes , Wei Wei Anne of the head continuously screams along with his action ."
别 等到 那 一天 ， 我们 只能 靠着 回忆 ， 才能 坚持下去 。,there will be a time when we have only memories to cling to .
“ 别 ， 等等 ， 我 现在 想要 。 等 我 洗洗 。 ”,"&quot; no , wait , I want to now . let me freshen up a bit . &quot;"
别 喋喋不休 ， 向 我 诉说 ： 生命 只是 梦 罔 ， 因为 ， 沉睡 的 灵魂 死 了 ， 一切都是 假象 。,"tell me not , in mournful numbers , Life is but an empty dream ! for the soul is dead that slumbers , And things are not what they seem ."
“ 别 盯 着 我 看 ， ” 黛西 回嘴 说 ， “ 我 整个 下午 都 在 动员 你 上 纽约 去 。 ”,"&quot; don &apos;t look at me , &quot; Daisy retorted , &quot; I &apos;ve been trying to get you to New York all afternoon . &quot;"
“ 别 丢下 我 ！ ” 她 歇斯底里 地 哭喊 着 。,"&quot; don &apos;t leave me , &quot; she cried hysterically , as he rushed off to reconnoitre the vicinity ."
别动 我 的 电脑 ， 我 不想 丢失 我 存过 的 任何 文件 。,please don &apos;t tamper with my computer ; I don &apos;t want to lose any of the files that I saved .
“ 别动 ！ ” 伊芙说 ， “ 我 去 拎 一桶 水来 。 ” 她 急急忙忙 朝 管家 的 餐具 室 跑 去 ， 心里 砰砰 直跳 ， 既 害怕 ， 又 高兴 。,"&quot; don &apos;t move it . &quot; eve said , &quot; I &apos;ll get a bucket of water . &quot; she hurried off to the butler &apos;s pantry , her heart pounding with a fearful joy ."
